lab_id,video_id,mouse1_strain,mouse1_color,mouse1_sex,mouse1_id,mouse1_age,mouse1_condition,mouse2_strain,mouse2_color,mouse2_sex,mouse2_id,mouse2_age,mouse2_condition,mouse3_strain,mouse3_color,mouse3_sex,mouse3_id,mouse3_age,mouse3_condition,mouse4_strain,mouse4_color,mouse4_sex,mouse4_id,mouse4_age,mouse4_condition,frames_per_second,video_duration_sec,pix_per_cm_approx,video_width_pix,video_height_pix,arena_width_cm,arena_height_cm,arena_shape,arena_type,body_parts_tracked,behaviors_labeled,tracking_method
CalMS21_task1,1767632325,C57Bl/6J,black,male,10.0,,cabled device,BALB/c,white,female,,,,,,,,,,,,,,,,30.0,327.9,18.33,1024,570,35.0,15.0,rectangular,resident-intruder,"[""ear_left"", ""ear_right"", ""hip_left"", ""hip_right"", ""neck"", ""nose"", ""tail_base""]","[""mouse1,mouse2,mount"", ""mouse1,mouse2,sniff"", ""mouse1,mouse2,sniffface"", ""mouse1,mouse2,sniffgenital""]",MARS
CalMS21_task1,1784646165,C57Bl/6J,black,male,9.0,,cabled device,BALB/c,white,female,,,,,,,,,,,,,,,,30.0,285.0,18.33,1024,570,35.0,15.0,rectangular,resident-intruder,"[""ear_left"", ""ear_right"", ""hip_left"", ""hip_right"", ""neck"", ""nose"", ""tail_base""]","[""mouse1,mouse2,sniffbody"", ""mouse1,mouse2,sniffface"", ""mouse1,mouse2,sniffgenital""]",MARS
CalMS21_task1,1817903677,C57Bl/6J,black,male,7.0,,cabled device,BALB/c,white,female,,,,,,,,,,,,,,,,30.0,412.2,18.33,1024,570,35.0,15.0,rectangular,resident-intruder,"[""ear_left"", ""ear_right"", ""hip_left"", ""hip_right"", ""neck"", ""nose"", ""tail_base""]","[""mouse1,mouse2,approach"", ""mouse1,mouse2,mount"", ""mouse1,mouse2,sniffbody"", ""mouse1,mouse2,sniffface"", ""mouse1,mouse2,sniffgenital""]",MARS
CalMS21_task1,1852189475,C57Bl/6J,black,male,13.0,,cabled device,BALB/c,white,female,,,,,,,,,,,,,,,,30.0,202.5,18.33,1024,570,35.0,15.0,rectangular,resident-intruder,"[""ear_left"", ""ear_right"", ""hip_left"", ""hip_right"", ""neck"", ""nose"", ""tail_base""]","[""mouse1,mouse2,mount"", ""mouse1,mouse2,sniff"", ""mouse1,mouse2,sniffgenital""]",MARS
CalMS21_task1,1860623663,C57Bl/6J,black,male,6.0,,cabled device,BALB/c,white,female,,,,,,,,,,,,,,,,30.0,110.2,18.33,1024,570,35.0,15.0,rectangular,resident-intruder,"[""ear_left"", ""ear_right"", ""hip_left"", ""hip_right"", ""neck"", ""nose"", ""tail_base""]","[""mouse1,mouse2,approach"", ""mouse1,mouse2,intromit"", ""mouse1,mouse2,mount"", ""mouse1,mouse2,sniffbody"", ""mouse1,mouse2,sniffface"", ""mouse1,mouse2,sniffgenital"", ""mouse1,self,genitalgroom""]",MARS
CalMS21_task1,1865519837,C57Bl/6J,black,male,19.0,,cabled device,BALB/c,white,female,,,,,,,,,,,,,,,,30.0,391.3,18.33,1024,570,35.0,15.0,rectangular,resident-intruder,"[""ear_left"", ""ear_right"", ""hip_left"", ""hip_right"", ""neck"", ""nose"", ""tail_base""]","[""mouse1,mouse2,approach"", ""mouse1,mouse2,intromit"", ""mouse1,mouse2,mount"", ""mouse1,mouse2,sniffbody"", ""mouse1,mouse2,sniffface"", ""mouse1,mouse2,sniffgenital""]",MARS
CalMS21_task1,1885047067,C57Bl/6J,black,male,4.0,,cabled device,BALB/c,white,male,,,,,,,,,,,,,,,,30.0,397.5,18.33,1024,570,35.0,15.0,rectangular,resident-intruder,"[""ear_left"", ""ear_right"", ""hip_left"", ""hip_right"", ""neck"", ""nose"", ""tail_base""]","[""mouse1,mouse2,approach"", ""mouse1,mouse2,attack"", ""mouse1,mouse2,sniffbody"", ""mouse1,mouse2,sniffface"", ""mouse1,mouse2,sniffgenital""]",MARS
CalMS21_task1,1937966765,C57Bl/6J,black,male,11.0,,cabled device,BALB/c,white,female,,,,,,,,,,,,,,,,30.0,117.6,18.33,1024,570,35.0,15.0,rectangular,resident-intruder,"[""ear_left"", ""ear_right"", ""hip_left"", ""hip_right"", ""neck"", ""nose"", ""tail_base""]","[""mouse1,mouse2,approach"", ""mouse1,mouse2,mount"", ""mouse1,mouse2,sniffbody"", ""mouse1,mouse2,sniffface"", ""mouse1,mouse2,sniffgenital""]",MARS
CalMS21_task1,1993867941,C57Bl/6J,black,male,2.0,,cable,BALB/c,white,male,,,,,,,,,,,,,,,,30.0,123.5,18.33,1024,570,35.0,15.0,rectangular,resident-intruder,"[""ear_left"", ""ear_right"", ""hip_left"", ""hip_right"", ""neck"", ""nose"", ""tail_base""]","[""mouse1,mouse2,attack"", ""mouse1,mouse2,sniff""]",MARS
CalMS21_task1,1999186993,C57Bl/6J,black,male,30.0,,cable,BALB/c,white,male,,,,,,,,,,,,,,,,30.0,179.7,18.33,1024,570,35.0,15.0,rectangular,resident-intruder,"[""ear_left"", ""ear_right"", ""hip_left"", ""hip_right"", ""neck"", ""nose"", ""tail_base""]","[""mouse1,mouse2,sniff"", ""mouse1,mouse2,sniffgenital""]",MARS
CalMS21_task1,2007101618,C57Bl/6J,black,male,27.0,,cable,BALB/c,white,male,,,,,,,,,,,,,,,,30.0,322.3,18.33,1024,570,35.0,15.0,rectangular,resident-intruder,"[""ear_left"", ""ear_right"", ""hip_left"", ""hip_right"", ""neck"", ""nose"", ""tail_base""]","[""mouse1,mouse2,attack"", ""mouse1,mouse2,mount"", ""mouse1,mouse2,sniff""]",MARS
CalMS21_task1,2021710297,C57Bl/6J,black,male,4.0,,cabled device,BALB/c,white,female,,,,,,,,,,,,,,,,30.0,91.2,18.33,1024,570,35.0,15.0,rectangular,resident-intruder,"[""ear_left"", ""ear_right"", ""hip_left"", ""hip_right"", ""neck"", ""nose"", ""tail_base""]","[""mouse1,mouse2,approach"", ""mouse1,mouse2,sniffbody"", ""mouse1,mouse2,sniffface"", ""mouse1,mouse2,sniffgenital""]",MARS
CalMS21_task1,2032350850,C57Bl/6J,black,male,22.0,,cable,BALB/c,white,female,,,,,,,,,,,,,,,,30.0,396.0,18.33,1024,570,35.0,15.0,rectangular,resident-intruder,"[""ear_left"", ""ear_right"", ""hip_left"", ""hip_right"", ""neck"", ""nose"", ""tail_base""]","[""mouse1,mouse2,approach"", ""mouse1,mouse2,sniffbody"", ""mouse1,mouse2,sniffface"", ""mouse1,mouse2,sniffgenital""]",MARS
CalMS21_task1,2097395874,C57Bl/6J,black,male,24.0,,,BALB/c,white,male,,,,,,,,,,,,,,,,30.0,604.8,18.33,1024,570,35.0,15.0,rectangular,resident-intruder,"[""ear_left"", ""ear_right"", ""hip_left"", ""hip_right"", ""neck"", ""nose"", ""tail_base""]","[""mouse1,mouse2,attack"", ""mouse1,mouse2,sniff""]",MARS
CalMS21_task1,2123026052,C57Bl/6J,black,male,2.0,,cable,BALB/c,white,male,,,,,,,,,,,,,,,,30.0,241.9,18.33,1024,570,35.0,15.0,rectangular,resident-intruder,"[""ear_left"", ""ear_right"", ""hip_left"", ""hip_right"", ""neck"", ""nose"", ""tail_base""]","[""mouse1,mouse2,attack"", ""mouse1,mouse2,mount"", ""mouse1,mouse2,sniff""]",MARS
CalMS21_task1,2133981046,C57Bl/6J,black,male,4.0,,cabled device,BALB/c,white,male,,,,,,,,,,,,,,,,30.0,347.0,18.33,1024,570,35.0,15.0,rectangular,resident-intruder,"[""ear_left"", ""ear_right"", ""hip_left"", ""hip_right"", ""neck"", ""nose"", ""tail_base""]","[""mouse1,mouse2,approach"", ""mouse1,mouse2,sniffbody"", ""mouse1,mouse2,sniffface"", ""mouse1,mouse2,sniffgenital""]",MARS
